OrbitalSpeed;SurfaceSpeed;TerminalVelocity;Altitude;Mass;Thrust;SpecificImpulse;SurfaceGravity;AerodynamicForce
174.96629033753433;0.00310666473218392;327.74908447265625;82.3321131876437;48758.08984375;0.0;0.0;9.81335163116455;3.558753427638742e-05
174.96628718192844;0.0031126001749892497;296.4598083496094;82.3321131876437;48758.08984375;0.0;0.0;9.81335163116455;3.589662186931049e-05
174.9662950750187;0.003103424865082621;314.6374206542969;82.3321131876437;48758.08984375;0.0;0.0;9.81335163116455;3.5742981590020824e-05
174.96629850105;0.003102587429611866;320.6434326171875;82.33211283246055;48758.08984375;0.0;0.0;9.81335163116455;3.60688730197699e-05
174.96629710686864;0.0031044802846982903;322.8304138183594;82.33211283246055;48758.08984375;0.0;0.0;9.81335163116455;3.661942548329808e-05
174.96629880436132;0.003099851851777642;281.7771911621094;82.33211318682879;48758.08984375;0.0;0.0;9.81335163116455;3.6298645239709214e-05
174.96628655700434;0.003113364281543948;304.33355712890625;82.33211318682879;48758.08984375;0.0;0.0;9.81335163116455;3.640777492919282e-05
174.96629716808812;0.003100419217011455;276.9673156738281;82.33211318682879;48758.08984375;0.0;0.0;9.81335163116455;3.583640235322328e-05
174.9662953810478;0.0031036892716906593;328.5653076171875;82.33211283246055;48758.08984375;0.0;0.0;9.81335163116455;3.504912432537603e-05
174.96629486819862;0.003108535830564834;328.7171936035156;82.33211283327546;48758.08984375;0.0;0.0;9.81335163116455;3.627978902891311e-05
174.966288433891;0.0031121749314182313;329.7928161621094;82.33211283327546;48758.08984375;0.0;0.0;9.81335163116455;3.584891344903464e-05
174.96629089809986;0.0031058142798498227;326.3028869628906;82.33211283327546;48758.08984375;0.0;0.0;9.81335163116455;3.587698998333756e-05
174.96630117715108;0.0031001282419798157;332.0939025878906;82.33211283327546;48758.08984375;0.0;0.0;9.81335163116455;3.580116937465231e-05
174.96629422427563;0.0031050426147056815;315.6849365234375;82.33211283327546;48758.08984375;0.0;0.0;9.81335163116455;3.538689095323677e-05
174.96629879557793;0.0031031053429687134;329.2911071777344;82.33211318682879;48758.08984375;0.0;0.0;9.81335163116455;3.584057176417964e-05
174.96629905996355;0.0031010032082440125;296.2886657714844;82.33211318682879;48758.08984375;0.0;0.0;9.81335163116455;3.569143091998166e-05
174.96629866698555;0.003100466310962279;322.5040588378906;82.33211318682879;48758.08984375;0.0;0.0;9.81335163116455;3.535725938416709e-05
174.9662981175394;0.0030999772014268976;334.273193359375;82.33211283246055;48758.08984375;0.0;0.0;9.81335163116455;3.5433660061571635e-05
174.9662922552717;0.003109071663075375;315.2532653808594;82.33211283246055;48758.08984375;0.0;0.0;9.81335163116455;3.582086451842397e-05
174.96629258770758;0.003108555780311157;326.05999755859375;82.33211318682879;48758.08984375;0.0;0.0;9.81335163116455;3.5860848549349674e-05
174.96629711078637;0.0031031499367021637;330.185302734375;82.33211318682879;48758.08984375;0.0;0.0;9.81335163116455;3.590149436539047e-05
174.96628787340822;0.0031116236269836894;291.22625732421875;82.3321131876437;48758.08984375;0.0;0.0;9.81335163116455;3.6054608490073464e-05
174.96628638146953;0.003112259265686993;309.2840270996094;82.33211283246055;48758.08984375;0.0;0.0;9.81335163116455;3.632911110211571e-05
174.96628811363863;0.003113668178034423;327.88848876953125;82.33211283327546;48758.08984375;0.0;0.0;9.81335163116455;3.5718014946098815e-05
174.9663059197063;0.0023445920198754823;562.3472290039062;82.36111789720599;48315.76953125;1284881.125;290.2879638671875;9.81335163116455;4.9221544687230603e-05
175.8317787532915;17.64429565382634;596.4996948242188;91.71831020375248;47846.36328125;1285022.125;290.3197937011719;9.81335163116455;394.90010774605
178.42647729089913;35.207282557127634;594.496826171875;118.8362716549309;47385.984375;1285450.125;290.41650390625;9.81335163116455;1597.9271919212147
182.74539611228005;53.017342766913444;592.91357421875;163.99763448664453;46925.61328125;1286161.5;290.57720947265625;9.81335163116455;3630.3082057655433
188.74020667947198;71.06789136550368;592.4166259765625;227.45100669329986;46465.23046875;1287146.125;290.7996826171875;9.81335163116455;6489.5965065367545
196.31851004438693;89.35203273466693;592.771484375;309.4381308122538;46004.859375;1288388.875;291.0804443359375;9.81335163116455;10161.624441431244
205.36597936557934;107.86386724740987;594.219482421875;410.19382209854666;45544.48046875;1289869.5;291.41497802734375;9.81335163116455;14445.808318525209
215.7568560251097;126.60603593967907;596.7378540039062;529.9507602344966;45084.1015625;1291563.875;291.7977600097656;9.81335163116455;18841.309808746642
227.37061590926186;145.58823812648004;600.4546508789062;668.9484882216202;44623.7265625;1293444.5;292.22265625;9.81335163116455;23184.852382885656
240.0942107033977;164.82077886061236;605.44677734375;827.4374382961541;44163.34765625;1295481.75;292.68292236328125;9.81335163116455;27535.786158769777
253.8223251256152;184.31002058407734;611.8746948242188;1005.6769100970123;43702.96875;1297645.0;293.171630859375;9.81335163116455;32146.200968101282
268.4549979142961;204.05396351347486;619.97998046875;1203.928294182173;43242.59765625;1299903.125;293.6817932128906;9.81335163116455;37391.35191676582
283.89858828563723;224.04366355011706;629.7774047851562;1422.4465512325987;42782.21875;1302225.875;294.2065734863281;9.81335163116455;43203.053787311146
300.07973739084906;244.2817008833365;641.374755859375;1661.4826719117118;42321.84375;1304584.875;294.7395324707031;9.81335163116455;48979.468511880106
316.9410720150514;264.7780702490051;655.5629272460938;1921.2945840416942;41861.46484375;1306953.875;295.2747497558594;9.81335163116455;54476.03933225925
334.43842514258944;285.5460924933931;671.8324584960938;2202.152723337873;41401.0859375;1309310.125;295.80712890625;9.81335163116455;59655.109317454306
