OrbitalSpeed;SurfaceSpeed;TerminalVelocity;Altitude;Mass;Thrust;SpecificImpulse;SurfaceGravity;AerodynamicForce
174.96634915208728;0.003063465926701288;310.4061279296875;82.52732530795038;46758.08984375;0.0;0.0;9.81335163116455;3.3852498234356645e-05
174.96636984826378;0.009865785286563298;309.2611083984375;82.53900470794179;46671.09375;569848.3125;280.54071044921875;9.81335163116455;0.0037717996169948347
174.96596501933766;1.4437763716314418;588.0479125976562;82.99852524814196;46459.82421875;569853.625;280.5433349609375;9.81335163116455;2.56049867992201
174.99860658695238;4.032483657381271;588.0748291015625;85.81773975794204;46248.55078125;569892.125;280.5622863769531;9.81335163116455;20.796180798298177
175.0763864867321;6.679407611819796;587.2356567382812;91.30766028375365;46037.27734375;569968.5;280.5998840332031;9.81335163116455;57.5120522676657
175.19635441275653;9.38560741333962;586.0965576171875;99.52822032873519;45826.00390625;570083.375;280.65643310546875;9.81335163116455;113.95286686668237
175.35665800955812;12.152134788934374;584.72607421875;110.54041650868021;45614.734375;570237.5;280.7322998046875;9.81335163116455;191.49056560311928
175.56213293232156;14.980034327860036;583.10595703125;124.40631066390779;45403.4609375;570431.3125;280.8277587890625;9.81335163116455;291.6786023370873
175.82074104739974;17.870340902657933;581.5374755859375;141.18903213180602;45192.1875;570665.5625;280.94305419921875;9.81335163116455;415.80757525153655
176.13668717488991;20.824090980200285;580.2881469726562;160.95277805929072;44980.9140625;570940.5625;281.07843017578125;9.81335163116455;564.8049354877544
176.50943438818504;23.842343007679467;579.3632202148438;183.76281284971628;44769.640625;571256.75;281.2341003417969;9.81335163116455;739.6700770136515
176.93895672716351;26.926147383257618;578.5227661132812;209.6854621352395;44558.37109375;571614.4375;281.4101867675781;9.81335163116455;942.0112143104943
177.4296563364145;30.07652020223547;577.6095581054688;238.78809194860514;44347.09765625;572013.75;281.6067810058594;9.81335163116455;1173.8040823756928
177.98801466639574;33.294455776012704;576.7214965820312;271.1391097609885;44135.82421875;572454.875;281.823974609375;9.81335163116455;1436.282901190748
178.61817794738027;36.58094231843989;576.0552368164062;306.8079865995096;43924.5546875;572938.125;282.06182861328125;9.81335163116455;1729.8090350853674
179.32104504341817;39.93700907799618;575.6658325195312;345.86512611829676;43713.28125;573463.0;282.32025146484375;9.81335163116455;2054.7721923219506
180.09782075915714;43.363650763891265;575.3861083984375;388.38200668408535;43502.0078125;574029.6875;282.5992126464844;9.81335163116455;2413.2709843718726
180.9526498523248;46.861841542362754;575.150146484375;434.4311490248656;43290.73828125;574637.75;282.8985900878906;9.81335163116455;2806.979391650889
181.89099684623687;50.43248506457786;574.9805908203125;484.08595495682675;43079.46484375;575287.125;283.21826171875;9.81335163116455;3237.1100913223386
182.9166732260606;54.07650588900132;574.947021484375;537.4208114256617;42868.19140625;575977.1875;283.5580139160156;9.81335163116455;3703.8161112503203
184.03153730135037;57.79484301839696;575.2026977539062;594.5109942106064;42656.91796875;576707.5625;283.9175720214844;9.81335163116455;4205.720561914944
185.2374217046376;61.58844458917079;575.6381225585938;655.4327843781793;42445.64453125;577477.5625;284.296630859375;9.81335163116455;4744.676670878133
186.53757857606396;65.45823206568897;576.1354370117188;720.2635285872966;42234.375;578286.5;284.6949157714844;9.81335163116455;5323.113881416114
187.93652334317875;69.40500358533434;576.7523803710938;789.081167236669;42023.1015625;579133.75;285.11199951171875;9.81335163116455;5940.948548027434
189.43764708508576;73.42963154210216;577.5355834960938;861.9648802053416;41811.828125;580018.1875;285.54742431640625;9.81335163116455;6597.468244252697
191.04344996548687;77.53294761939225;578.5086059570312;938.9942895227578;41600.55859375;580939.0625;286.00079345703125;9.81335163116455;7292.314249522396
192.7559374710681;81.7158558908564;579.6989135742188;1020.2502275158186;41389.28515625;581895.25;286.4715270996094;9.81335163116455;8024.415088535319
194.5772183013795;85.97923945815612;581.0671997070312;1105.814202491194;41178.015625;582885.75;286.9591369628906;9.81335163116455;8794.9464585803
196.5110872979718;90.32383848207698;582.5484008789062;1195.768902227981;40966.73828125;583909.25;287.4630126953125;9.81335163116455;9605.083774655734
198.56042590320644;94.75048986440214;584.2098999023438;1290.1976077137515;40755.46875;584964.5;287.9825134277344;9.81335163116455;10452.852442500425
200.7274526297834;99.26005224130834;586.10546875;1389.1839277369436;40544.19140625;586050.1875;288.51702880859375;9.81335163116455;11335.036458134344
203.0135898599806;103.85335245008658;588.3240966796875;1492.8133949086769;40332.91796875;587165.125;289.0658874511719;9.81335163116455;12246.707353669513
205.42054064845829;108.53144409694349;590.7465209960938;1601.1716234760825;40121.6484375;588307.625;289.62835693359375;9.81335163116455;13191.56516791285
207.95095208666507;113.29525262397489;593.293701171875;1714.346122665098;39910.375;589476.3125;290.2037353515625;9.81335163116455;14159.109240283198
210.6080577216806;118.14590379688029;596.0299682617188;1832.4243294814369;39699.10546875;590669.8125;290.7912902832031;9.81335163116455;15145.59985607298
213.3929506474067;123.0848855250656;599.19287109375;1955.4954482573085;39487.83203125;591886.4375;291.3902282714844;9.81335163116455;16133.638130553556
216.30746237990266;128.11359588278947;602.5733642578125;2083.6501458047424;39276.5625;593124.625;291.99981689453125;9.81335163116455;17133.837517257525
219.2923072919033;133.13204476269772;605.982177734375;2214.3167536265682;39069.4296875;594358.0;292.6070251464844;9.81335163116455;18130.743670956468
222.46937670817692;138.3421663791628;610.0377807617188;2366.6788144278107;38837.44140625;595634.3125;293.2353820800781;9.81335163116455;19156.909580538213
226.0472376399222;144.06605080718967;614.1293334960938;2508.185449849814;38630.31640625;597029.75;293.92230224609375;9.81335163116455;20259.326153348633
