OrbitalSpeed;SurfaceSpeed;TerminalVelocity;Altitude;Mass;Thrust;SpecificImpulse;SurfaceGravity;AerodynamicForce
1870.4519165150175;1863.8061698746424;41739.984375;49036.43388595723;21663.265625;0.0;309.9953918457031;9.81335163116455;370.43405032630073
1862.1075993590412;1855.4872901155954;47971.953125;50895.75804863521;21663.265625;0.0;309.9966735839844;9.81335163116455;285.6907710628623
1853.7967343740556;1847.2031208216179;45702.4296875;52791.041770855896;7458.09033203125;0.0;0.0;9.81335163116455;110.9340163441902
1845.385461678935;1838.8184598194646;53280.8984375;54670.548467094195;7458.09033203125;0.0;0.0;9.81335163116455;83.32635656730055
1837.025511583871;1830.485460719903;61916.6328125;56541.51068969013;7458.09033203125;0.0;0.0;9.81335163116455;62.660463036354045
1828.7155228507975;1822.2027572121892;72714.46875;58403.979792488506;7458.09033203125;0.0;0.0;9.81335163116455;45.94373443431312
1820.4543307557476;1813.9691819995774;87060.5859375;60258.00589370902;7458.09033203125;0.0;0.0;9.81335163116455;34.32283588333457
1812.2406623666332;1805.7834576333476;104895.34375;62103.63783294754;7458.09033203125;0.0;0.0;9.81335163116455;26.367877490536255
1804.073637959419;1797.6447017415846;129836.15625;63940.92334263236;7458.09033203125;0.0;0.0;9.81335163116455;19.22835058320401
1795.952684794714;1789.5523410191681;175937.09375;65769.90943647362;7458.09033203125;0.0;0.0;9.81335163116455;11.6567958238862
1787.8772336335048;1781.5058056352211;290850.34375;67590.64257736655;7458.09033203125;0.0;0.0;9.81335163116455;4.815830559068709
1779.8464793083742;1773.5042881781633;1070201.125;69403.16853307327;7458.09033203125;0.0;0.0;9.81335163116455;0.47228884746730493
1771.8597003578673;1765.5470613409245;inf;71207.58384785627;7458.09033203125;0.0;0.0;9.81335163116455;9.80513015714674e-06
1763.915918929716;1757.633145398362;inf;73003.90886765055;7458.09033203125;0.0;0.0;9.81335163116455;9.802509279457629e-06
1756.0144473901241;1749.7618532279935;inf;74792.15857766918;7458.09033203125;0.0;0.0;9.81335163116455;9.799947887767166e-06
1748.1547631006442;1741.9326616762207;inf;76572.37562358845;7458.09033203125;0.0;0.0;9.81335163116455;9.797386423772434e-06
1740.4892611658051;1734.2973583173673;inf;78309.92912417906;7458.09033203125;0.0;0.0;9.81335163116455;9.794805192168135e-06
1732.7108248329414;1726.550033865302;inf;80074.36215116293;7458.09033203125;0.0;0.0;9.81335163116455;9.792133472667455e-06
1724.9726706884817;1718.8433035603832;inf;81830.88653145032;7458.09033203125;0.0;0.0;9.81335163116455;9.789489341421058e-06
1717.274310801319;1711.1766790161996;inf;83579.54287019907;7458.09033203125;0.0;0.0;9.81335163116455;9.786854461596053e-06
1709.765067546754;1703.698850862724;inf;85286.31237772049;7458.09033203125;0.0;0.0;9.81335163116455;9.784228498228785e-06
1702.1441071891843;1696.1102415660168;inf;87019.50482278957;7458.09033203125;0.0;0.0;9.81335163116455;9.781510038731393e-06
1694.5615341942869;1688.5603299790928;inf;88744.94735969848;7458.09033203125;0.0;0.0;9.81335163116455;9.778793271806984e-06
1687.0168921562863;1681.0486593274686;inf;90462.67868403299;7458.09033203125;0.0;0.0;9.81335163116455;9.77608426266402e-06
1679.6565737292478;1673.7209664010923;inf;92139.27998395415;7458.09033203125;0.0;0.0;9.81335163116455;9.773401710781321e-06
1672.185731782236;1666.2837087641165;inf;93841.85248570167;7458.09033203125;0.0;0.0;9.81335163116455;9.77063030447606e-06
1664.7515039635623;1658.8833743056211;inf;95536.82640246325;7458.09033203125;0.0;0.0;9.81335163116455;9.767846920922783e-06
1657.3534628511413;1651.5195353205966;inf;97224.2386427956;7458.09033203125;0.0;0.0;9.81335163116455;9.765067428040994e-06
1649.9911876208373;1644.1917707432476;inf;98904.12568190938;7458.09033203125;0.0;0.0;9.81335163116455;9.762267025876578e-06
1642.6631919954018;1636.9008223985852;inf;100576.52375526249;7458.09033203125;0.0;0.0;9.81335163116455;1.0155353635392439e-05
1635.3712060821351;1629.643973430567;inf;102241.46868795564;7458.09033203125;0.0;0.0;9.81335163116455;1.0156377245459264e-05
1628.1137638945172;1622.4219760979106;inf;103898.99532532692;7458.09033203125;0.0;0.0;9.81335163116455;1.0157408924087723e-05
1620.8904707578934;1615.2344355569458;inf;105549.13848664332;7458.09033203125;0.0;0.0;9.81335163116455;1.0158443966266084e-05
1613.7009383485608;1608.0809633389495;inf;107191.93259492808;7458.09033203125;0.0;0.0;9.81335163116455;1.0159472331219484e-05
1606.5447842492326;1600.961176873356;inf;108827.41167991038;7458.09033203125;0.0;0.0;9.81335163116455;1.0160499811553767e-05
1599.4216320926441;1593.8746996967277;inf;110455.60938567715;7458.09033203125;0.0;0.0;9.81335163116455;1.0161531476235922e-05
